,location,district,rooms,size,level,max_levels,price
5955,"город Ташкент, Юнусабадский район, Юнусабад 11-й квартал",Юнусабадский,2,60.0,2,9,45000.0
5956,"город Ташкент, Яккасарайский район, 1-й тупик Бабура",Яккасарайский,2,60.0,5,9,47000.0
5957,"город Ташкент, Яккасарайский район, Кичик Бешагач",Яккасарайский,3,103.0,1,9,145000.0
5958,"город Ташкент, Учтепинский район, Фархад",Учтепинский,4,80.0,2,5,82000.0
5959,"город Ташкент, Мирабадский район, Тараса Шевченко",Мирабадский,2,62.0,2,9,57000.0
5960,"город Ташкент, Чиланзарский район, Чиланзар 2 квартал Пионерская ул Арнасай",Чиланзарский,1,30.0,3,4,27500.0
5961,"город Ташкент, Чиланзарский район, Чиланзар 2 квартал Пионерская ул Арнасай",Чиланзарский,1,30.0,3,4,27500.0
5962,"город Ташкент, Юнусабадский район, Юнусабад 4-й квартал",Юнусабадский,4,100.0,7,9,65000.0
5963,"город Ташкент, Мирабадский район, Госпитальный",Мирабадский,4,107.0,8,9,105000.0
5964,"город Ташкент, Юнусабадский район, Юнусабад 4-й квартал",Юнусабадский,3,103.0,3,6,90000.0
5965,"город Ташкент, Чиланзарский район, Чиланзар 8-й квартал",Чиланзарский,3,65.0,4,4,54000.0
5966,"город Ташкент, Чиланзарский район, Аль-Хорезми-2",Чиланзарский,3,75.0,2,4,53000.0
5967,"город Ташкент, Шайхантахурский район, Бешагач",Шайхантахурский,3,72.0,4,9,60000.0
5968,"город Ташкент, Мирабадский район, НУКУССКАЯ (бутик ""ГЛАМУР"" )",Мирабадский,4,90.0,2,4,105000.0
5969,"город Ташкент, Мирзо-Улугбекский район, ц-1 Буюк ипак йули (Ц-1) ",Мирзо-Улугбекский,4,100.0,9,9,110000.0
5970,"город Ташкент, Учтепинский район, Чиланзар 31-й квартал",Учтепинский,2,58.0,2,4,32000.0
5971,"город Ташкент, Мирзо-Улугбекский район, Мирзо-Улугбекский район массив Феруза-2",Мирзо-Улугбекский,3,70.0,2,4,41500.0
5972,"город Ташкент, Мирабадский район, Нукус",Мирабадский,4,95.0,1,9,118000.0
5973,"город Ташкент, Мирабадский район, Абдурауфа Фитрата",Мирабадский,1,27.0,3,3,18600.0
5974,"город Ташкент, Яшнободский район, Элбека",Яшнободский,4,320.0,4,4,255000.0
5975,"город Ташкент, Мирабадский район, Мингурик",Мирабадский,2,47.0,4,4,43000.0
5976,"город Ташкент, Яшнободский район, Эльбека",Яшнободский,4,320.0,4,4,255000.0
5977,"город Ташкент, Мирзо-Улугбекский район, 1-й проезд Олмачи",Мирзо-Улугбекский,3,78.0,4,4,66000.0
5978,"город Ташкент, Чиланзарский район, Чиланзар-9",Чиланзарский,2,60.0,3,4,39500.0
5979,"город Ташкент, Чиланзарский район, Чиланзар-19",Чиланзарский,2,60.0,3,9,35000.0
5980,"город Ташкент, Чиланзарский район",Чиланзарский,2,58.0,2,5,35500.0
5981,"город Ташкент, Чиланзарский район, Чиланзар-6",Чиланзарский,2,50.0,2,4,34500.0
5982,"город Ташкент, Чиланзарский район, Чиланзар-9",Чиланзарский,2,60.0,3,5,38000.0
5983,"город Ташкент, Чиланзарский район, Чиланзар-16",Чиланзарский,1,36.0,2,4,27500.0
5984,"город Ташкент, Чиланзарский район, Чиланзар",Чиланзарский,1,45.0,2,5,29500.0
5985,"город Ташкент, Чиланзарский район, Чиланзар-Ц",Чиланзарский,1,36.0,4,4,25500.0
5986,"город Ташкент, Чиланзарский район, Чиланзар-Ц",Чиланзарский,1,36.0,4,4,25500.0
5987,"город Ташкент, Чиланзарский район, Чиланзар",Чиланзарский,1,30.0,2,4,23500.0
5988,"город Ташкент, Мирабадский район, Шахрисабз",Мирабадский,2,62.0,3,9,53000.0
5989,"город Ташкент, Сергелийский район, Строитель",Сергелийский,2,74.0,2,9,34000.0
5990,"город Ташкент, Мирабадский район, Шахрисабз",Мирабадский,2,65.0,9,9,48500.0
5991,"город Ташкент, Мирабадский район, Афросиаб (пр-т Косманавтов) ",Мирабадский,2,65.0,9,9,47000.0
5992,"город Ташкент, Яшнободский район, Городок Авиастроителей 1-й квартал",Яшнободский,3,50.0,3,4,38700.0
5993,"город Ташкент, Яккасарайский район, Башлык",Яккасарайский,1,44.0,2,9,27000.0
5994,"город Ташкент, Яшнободский район, Городок Авиастроителей 1-й квартал",Яшнободский,1,41.0,1,9,23000.0
5995,"город Ташкент, Яккасарайский район, Башлык",Яккасарайский,5,116.0,3,9,88000.0
5996,"город Ташкент, Мирзо-Улугбекский район, М. Улугбек",Мирзо-Улугбекский,2,41.0,3,5,36500.0
5997,"город Ташкент, Мирзо-Улугбекский район, Буюк Ипак Йули",Мирзо-Улугбекский,1,43.0,4,4,62000.0
5998,"город Ташкент, Чиланзарский район, Малая кольцевая дорога",Чиланзарский,2,47.0,4,4,26000.0
5999,"город Ташкент, Мирабадский район, Буюк Турон",Мирабадский,2,80.0,9,9,66500.0
6000,"город Ташкент, Олмазорский район, Себзар",Олмазорский,2,57.0,5,5,35000.0
6001,"город Ташкент, Чиланзарский район, Малая кольцевая дорога",Чиланзарский,2,50.0,1,4,34500.0
6002,"город Ташкент, Яшнободский район, Улица иззат 58",Яшнободский,3,89.8,1,8,31500.0
6003,"город Ташкент, Яшнободский район, Улица иззат 58",Яшнободский,1,58.6,4,8,20500.0
6004,"город Ташкент, Учтепинский район, Чиланзар 31-й квартал",Учтепинский,2,65.0,7,9,36500.0
6005,"город Ташкент, Юнусабадский район, Юнусабад 1-й квартал",Юнусабадский,2,70.0,4,9,60000.0
6006,"город Ташкент, Чиланзарский район, Чиланзар 19-й квартал",Чиланзарский,1,33.0,4,4,25000.0
6007,"город Ташкент, Мирзо-Улугбекский район, Карасу 6-й квартал",Мирзо-Улугбекский,4,92.0,3,5,61000.0
6008,"город Ташкент, Мирзо-Улугбекский район, Карасу 6-й квартал",Мирзо-Улугбекский,4,95.0,3,5,61000.0
